country,combo,year,pathogen,drug,resistance_pct,n_isolates,source_files,total_DDD,watch_proportion,gdp_per_capita,health_expenditure,sanitation,physicians,hospital_beds,urbanisation,agricultural_land,gini,water_access,income_group,region,lag1_resistance,lag2_resistance,lag3_resistance,rolling3_mean_resistance,delta_resistance,lag1_total_DDD,lag1_watch_proportion,antibiotic_pressure_index,ses_risk_score
India,E_coli_COL,2025,E_coli,COL,,,,20.48,0.4303,2454.724,2.998,62.928,0.668,0.494,35.479,60.0604064994165,36.412,94.066,LMI,South/SE Asia,,,,,0.0,20.48,0.4303,8.812544,0.4464965843058928
India,E_coli_COL,2026,E_coli,COL,,,,20.95,0.4409,2677.6,3.103,63.234,0.725,0.489,35.159,60.0604064994165,37.029,96.219,LMI,South/SE Asia,,,,,0.0,20.95,0.4409,9.236855,0.43862357335079327
India,E_coli_COL,2027,E_coli,COL,,,,21.46,0.4365,3126.528,3.16,66.113,0.661,0.477,36.004,60.0604064994165,35.126,93.312,LMI,South/SE Asia,,,,,0.0,21.46,0.4365,9.36729,0.42667750000000004
India,E_coli_COL,2028,E_coli,COL,,,,22.61,0.4377,2744.235,3.078,65.923,0.672,0.51,34.541,60.0604064994165,36.814,97.298,LMI,South/SE Asia,,,,,0.0,22.61,0.4377,9.896396999999999,0.4332024418941517
India,E_coli_COL,2029,E_coli,COL,,,,21.77,0.4537,2266.671,3.2,65.308,0.752,0.513,37.516,60.0604064994165,36.144,93.257,LMI,South/SE Asia,,,,,0.0,22.61,0.4377,9.896396999999999,0.43863128555218195
India,E_coli_COL,2030,E_coli,COL,,,,21.97,0.4576,2979.519,3.118,64.005,0.771,0.511,38.14,60.0604064994165,35.15,96.265,LMI,South/SE Asia,,,,,0.0,21.77,0.4537,9.877049,0.43006130196128545
India,Klesiella_spp_COL,2018,Klesiella_spp,COL,3.389830508474576,59.0,Study II (n=232).csv,18.1,0.4018,1966.25455171679,2.8584938,49.5806533887087,0.84,1.64,33.4984353473598,60.2437112999842,36.174,91.7626505318817,LMI,South/SE Asia,,,,,0.0,18.1,0.4018,7.2725800000000005,0.4840251366895352
India,Klesiella_spp_COL,2019,Klesiella_spp,COL,,,,18.17,0.3909,2041.42863698585,2.95299792,51.9223137988177,0.889,1.62,33.8139578818147,60.2198312250478,35.631,92.4317828217009,LMI,South/SE Asia,3.389830508474576,3.389830508474576,3.389830508474576,3.389830508474576,0.0,18.17,0.3909,7.102653000000001,0.4736350751783409
India,Klesiella_spp_COL,2020,Klesiella_spp,COL,,,,18.0,0.4147,1907.04251637669,3.34146094,54.1679248186604,0.723,1.61,34.1286726088333,60.0459439188212,35.532,93.0977309081783,LMI,South/SE Asia,,3.389830508474576,3.389830508474576,3.389830508474576,0.0,18.0,0.4147,7.4646,0.47373636009469344
India,Klesiella_spp_COL,2021,Klesiella_spp,COL,,,,19.21,0.4121,2239.61384367482,3.34680939,56.376874632274,0.676,1.59,34.4425517181304,60.0507647678083,35.564,93.760281159736,LMI,South/SE Asia,,,3.389830508474576,3.389830508474576,0.0,18.0,0.4147,7.4646,0.4630530239232807
India,Klesiella_spp_COL,2022,Klesiella_spp,COL,,,,19.29,0.4273,2347.44829434623,3.39623499,58.579834910144,0.7,0.5,34.7555673994206,60.0555856504293,25.5,94.4191311935781,LMI,South/SE Asia,,,,,0.0,19.29,0.4273,8.242617,0.4540471656722401
India,Klesiella_spp_COL,2023,Klesiella_spp,COL,,,,20.38,0.4188,2530.12031278204,3.33944035,60.7767067943276,0.723,0.503,35.0676918424186,60.0604064994165,35.595,95.0740565981493,LMI,South/SE Asia,,,,,0.0,20.38,0.4188,8.535143999999999,0.44494528722117177
India,Klesiella_spp_COL,2024,Klesiella_spp,COL,,,,20.18,0.4214,2647.739,3.011,64.52,0.7,0.508,35.523,60.0604064994165,35.525,93.753,LMI,South/SE Asia,,,,,0.0,20.18,0.4214,8.503852,0.4378161116433438
India,Klesiella_spp_COL,2025,Klesiella_spp,COL,,,,20.48,0.4303,2454.724,2.998,62.928,0.668,0.494,35.479,60.0604064994165,36.412,94.066,LMI,South/SE Asia,,,,,0.0,20.48,0.4303,8.812544,0.4464965843058928
India,Klesiella_spp_COL,2026,Klesiella_spp,COL,,,,20.95,0.4409,2677.6,3.103,63.234,0.725,0.489,35.159,60.0604064994165,37.029,96.219,LMI,South/SE Asia,,,,,0.0,20.48,0.4303,8.812544,0.43862357335079327
India,Klesiella_spp_COL,2027,Klesiella_spp,COL,,,,21.46,0.4365,3126.528,3.16,66.113,0.661,0.477,36.004,60.0604064994165,35.126,93.312,LMI,South/SE Asia,,,,,0.0,20.95,0.4409,9.236855,0.42667750000000004
India,Klesiella_spp_COL,2028,Klesiella_spp,COL,,,,22.61,0.4377,2744.235,3.078,65.923,0.672,0.51,34.541,60.0604064994165,36.814,97.298,LMI,South/SE Asia,,,,,0.0,21.46,0.4365,9.36729,0.4332024418941517
India,Klesiella_spp_COL,2029,Klesiella_spp,COL,,,,21.77,0.4537,2266.671,3.2,65.308,0.752,0.513,37.516,60.0604064994165,36.144,93.257,LMI,South/SE Asia,,,,,0.0,21.77,0.4537,9.877049,0.43863128555218195
India,Klesiella_spp_COL,2030,Klesiella_spp,COL,,,,21.97,0.4576,2979.519,3.118,64.005,0.771,0.511,38.14,60.0604064994165,35.15,96.265,LMI,South/SE Asia,,,,,0.0,21.97,0.4576,10.053472,0.43006130196128545
India,Pseudoman_sp_COL,2018,Pseudoman_sp,COL,23.076923076923077,13.0,Study II (n=232).csv,18.1,0.4018,1966.25455171679,2.8584938,49.5806533887087,0.84,1.64,33.4984353473598,60.2437112999842,36.174,91.7626505318817,LMI,South/SE Asia,,,,,0.0,18.1,0.4018,7.2725800000000005,0.4840251366895352
India,Pseudoman_sp_COL,2019,Pseudoman_sp,COL,0.0,9.0,Study II (n=232).csv,18.17,0.3909,2041.42863698585,2.95299792,51.9223137988177,0.889,1.62,33.8139578818147,60.2198312250478,35.631,92.4317828217009,LMI,South/SE Asia,23.076923076923077,23.076923076923077,23.076923076923077,23.076923076923077,-23.076923076923077,18.17,0.3909,7.102653000000001,0.4736350751783409
India,Pseudoman_sp_COL,2020,Pseudoman_sp,COL,0.0,37.0,Study II (n=232).csv,18.0,0.4147,1907.04251637669,3.34146094,54.1679248186604,0.723,1.61,34.1286726088333,60.0459439188212,35.532,93.0977309081783,LMI,South/SE Asia,0.0,23.076923076923077,23.076923076923077,11.538461538461538,0.0,18.0,0.4147,7.4646,0.47373636009469344
India,Pseudoman_sp_COL,2021,Pseudoman_sp,COL,,,,19.21,0.4121,2239.61384367482,3.34680939,56.376874632274,0.676,1.59,34.4425517181304,60.0507647678083,35.564,93.760281159736,LMI,South/SE Asia,0.0,0.0,23.076923076923077,7.6923076923076925,0.0,19.21,0.4121,7.916441000000001,0.4630530239232807
India,Pseudoman_sp_COL,2022,Pseudoman_sp,COL,,,,19.29,0.4273,2347.44829434623,3.39623499,58.579834910144,0.7,0.5,34.7555673994206,60.0555856504293,25.5,94.4191311935781,LMI,South/SE Asia,,0.0,0.0,0.0,0.0,19.21,0.4121,7.916441000000001,0.4540471656722401
India,Pseudoman_sp_COL,2023,Pseudoman_sp,COL,,,,20.38,0.4188,2530.12031278204,3.33944035,60.7767067943276,0.723,0.503,35.0676918424186,60.0604064994165,35.595,95.0740565981493,LMI,South/SE Asia,,,0.0,0.0,0.0,19.29,0.4273,8.242617,0.44494528722117177
India,Pseudoman_sp_COL,2024,Pseudoman_sp,COL,,,,20.18,0.4214,2647.739,3.011,64.52,0.7,0.508,35.523,60.0604064994165,35.525,93.753,LMI,South/SE Asia,,,,,0.0,20.18,0.4214,8.503852,0.4378161116433438
India,Pseudoman_sp_COL,2025,Pseudoman_sp,COL,,,,20.48,0.4303,2454.724,2.998,62.928,0.668,0.494,35.479,60.0604064994165,36.412,94.066,LMI,South/SE Asia,,,,,0.0,20.48,0.4303,8.812544,0.4464965843058928
India,Pseudoman_sp_COL,2026,Pseudoman_sp,COL,,,,20.95,0.4409,2677.6,3.103,63.234,0.725,0.489,35.159,60.0604064994165,37.029,96.219,LMI,South/SE Asia,,,,,0.0,20.95,0.4409,9.236855,0.43862357335079327
India,Pseudoman_sp_COL,2027,Pseudoman_sp,COL,,,,21.46,0.4365,3126.528,3.16,66.113,0.661,0.477,36.004,60.0604064994165,35.126,93.312,LMI,South/SE Asia,,,,,0.0,21.46,0.4365,9.36729,0.42667750000000004
India,Pseudoman_sp_COL,2028,Pseudoman_sp,COL,,,,22.61,0.4377,2744.235,3.078,65.923,0.672,0.51,34.541,60.0604064994165,36.814,97.298,LMI,South/SE Asia,,,,,0.0,22.61,0.4377,9.896396999999999,0.4332024418941517
India,Pseudoman_sp_COL,2029,Pseudoman_sp,COL,,,,21.77,0.4537,2266.671,3.2,65.308,0.752,0.513,37.516,60.0604064994165,36.144,93.257,LMI,South/SE Asia,,,,,0.0,21.77,0.4537,9.877049,0.43863128555218195
India,Pseudoman_sp_COL,2030,Pseudoman_sp,COL,,,,21.97,0.4576,2979.519,3.118,64.005,0.771,0.511,38.14,60.0604064994165,35.15,96.265,LMI,South/SE Asia,,,,,0.0,21.97,0.4576,10.053472,0.43006130196128545
