country,year,total_DDD,watch_proportion,ses_risk_score,antibiotic_pressure_index
Belgium,2030,14.84,0.3499,0.3747570484407783,5.1925159999999995
Brazil,2013,14.68,0.3012,0.44715652825337726,4.421616
Brazil,2014,14.31,0.3,0.4051816420238011,4.293
Brazil,2015,14.18,0.3102,0.42723907892187557,4.398636
Brazil,2016,14.11,0.3174,0.4210167748118378,4.478514
Brazil,2017,15.16,0.3268,0.4141525657840439,4.954288
Brazil,2018,14.76,0.3384,0.41812560915391805,4.994783999999999
Brazil,2019,15.25,0.3452,0.4050482243525373,5.2643
Brazil,2020,14.85,0.3604,0.41401837930750857,5.35194
Brazil,2021,15.5,0.3214,0.4107578156339206,4.9817
Brazil,2022,15.34,0.3456,0.40212724192003135,5.301504
Brazil,2023,16.33,0.3474,0.39084308805854634,5.673041999999999
Brazil,2024,16.41,0.331,0.29970472563304323,5.431710000000001
Brazil,2025,16.31,0.3222,0.3055280100571689,5.255082
Brazil,2026,16.22,0.355,0.283645801699742,5.758099999999999
Brazil,2027,16.02,0.3751,0.29439571216006233,6.0091019999999995
Brazil,2028,17.48,0.3429,0.29910299187617334,5.993892
Brazil,2029,17.47,0.363,0.30815452999541154,6.341609999999999
Brazil,2030,17.32,0.3663,0.262296935652623,6.344316
Canada,2013,11.87,0.2892,0.2696490134850297,3.432804
Canada,2014,12.4,0.2973,0.26959777865625373,3.6865200000000002
Canada,2015,12.52,0.2991,0.26705312481239174,3.7447319999999995
Canada,2016,12.98,0.3066,0.27339672659333764,3.9796679999999998
Canada,2017,12.32,0.2943,0.259987161578734,3.625776
Canada,2018,13.58,0.3205,0.26623582256102174,4.35239
Canada,2019,13.42,0.3052,0.26402650737898214,4.095784
Canada,2020,13.73,0.3178,0.24557348243477417,4.363394
Canada,2021,12.98,0.3147,0.24404170191103014,4.0848059999999995
Canada,2022,13.24,0.3124,0.23938656178863504,4.136176
Canada,2023,14.01,0.3372,0.23925615601257644,4.724172
Canada,2024,13.35,0.3194,0.39874941955133963,4.26399
Canada,2025,14.67,0.3327,0.39223661657988595,4.8807089999999995
Canada,2026,14.94,0.3191,0.3933536464042064,4.767354
Canada,2027,14.75,0.3274,0.3737364018100921,4.82915
Canada,2028,15.52,0.3336,0.3993344551488649,5.177472
Canada,2029,15.21,0.3399,0.39167620514198453,5.169879
Canada,2030,14.88,0.3462,0.35869611295574366,5.1514560000000005
Chile,2013,11.56,0.2918,0.33790057892222,3.373208
Chile,2014,11.91,0.305,0.32636904267418604,3.63255
Chile,2015,12.42,0.3153,0.31447655623700455,3.9160260000000005
Chile,2016,11.71,0.3127,0.30167264526531457,3.661717
Chile,2017,13.14,0.3049,0.2835878577564907,4.006386
Chile,2018,13.88,0.2907,0.27474356384232446,4.034916000000001
Chile,2019,13.29,0.3205,0.2730626625565741,4.2594449999999995
Chile,2020,13.64,0.3072,0.26533321681502997,4.190208
Chile,2021,13.86,0.3098,0.24974239388416447,4.293828
Chile,2022,13.66,0.3104,0.24061297329455222,4.240064
Chile,2023,14.42,0.3231,0.22962578944169665,4.659102
Chile,2024,15.21,0.3315,0.3947301592692911,5.042115000000001
Chile,2025,13.81,0.334,0.395763675332961,4.61254
Chile,2026,14.16,0.3262,0.38828376822494515,4.6189919999999995
Chile,2027,14.86,0.3211,0.394596264060983,4.771546
Chile,2028,14.8,0.3283,0.386724569038767,4.85884
Chile,2029,15.26,0.3373,0.39635141829373116,5.1471979999999995
Chile,2030,15.36,0.3581,0.36303284756102383,5.5004159999999995
China,2013,19.22,0.4143,0.5087509959578023,7.962846
China,2014,19.74,0.4316,0.49550877683180894,8.519784
China,2015,20.16,0.4054,0.4808654289395727,8.172864
China,2016,20.11,0.4267,0.46827541719019994,8.580937
China,2017,20.59,0.4206,0.451690009806538,8.660153999999999
China,2018,20.53,0.4161,0.4336651623406256,8.542533
China,2019,20.65,0.4163,0.4167455974611022,8.596594999999999
China,2020,21.61,0.4258,0.4049247939967221,9.201538
China,2021,21.03,0.437,0.3929349187523504,9.19011
China,2022,21.74,0.4301,0.3594711381334397,9.350373999999999
China,2023,22.15,0.4337,0.4004254466772732,9.606454999999999
China,2024,22.5,0.4427,0.36454790303782114,9.960749999999999
China,2025,22.69,0.4422,0.3619548629993829,10.033518
China,2026,22.63,0.4516,0.3562843713260532,10.219707999999999
China,2027,22.57,0.4658,0.3419533727094176,10.513106
China,2028,23.32,0.4758,0.35798722361941837,11.095656
China,2029,24.07,0.4571,0.3478871189481466,11.002397
China,2030,23.86,0.4662,0.3428427222919851,11.123531999999999
Colombia,2013,12.19,0.2943,0.5354528297571708,3.587517
Colombia,2014,12.54,0.2942,0.5307707924363511,3.6892679999999998
Colombia,2015,12.86,0.2883,0.5328650681008291,3.707538
Colombia,2016,12.52,0.3052,0.5312957595969937,3.821104
Colombia,2017,12.49,0.3024,0.5239747432102969,3.776976
Colombia,2018,13.61,0.3061,0.5185814177977185,4.166021
Colombia,2019,13.01,0.3193,0.5157112021821412,4.154093
Colombia,2020,12.95,0.3077,0.5095822881349179,3.9847149999999996
Colombia,2021,14.03,0.3063,0.49726354499168746,4.297389
Colombia,2022,13.9,0.3163,0.5490022998947485,4.3965700000000005
Colombia,2023,14.63,0.3058,0.5002083046713005,4.473854
Colombia,2024,13.98,0.3198,0.39454714465795426,4.470803999999999
Colombia,2025,14.55,0.3315,0.39584836235648824,4.8233250000000005
Colombia,2026,14.77,0.3432,0.3977331554501253,5.069064
Colombia,2027,15.07,0.3192,0.38790322488308127,4.810344
Colombia,2028,14.42,0.3296,0.3924080398646117,4.752832
Colombia,2029,14.99,0.3336,0.37355949335502403,5.000664
Colombia,2030,15.82,0.3347,0.3481088757464374,5.294954
Croatia,2013,12.44,0.3015,0.4071880023210581,3.75066
Croatia,2014,12.21,0.2878,0.43340223423704083,3.514038
Croatia,2015,12.92,0.2875,0.4022062874150242,3.7144999999999997
Croatia,2016,12.79,0.3017,0.4166663305781959,3.858743
Croatia,2017,13.32,0.3056,0.4153799685110907,4.0705919999999995
Croatia,2018,13.01,0.3156,0.4046419548105098,4.105956
Croatia,2019,13.05,0.3136,0.40215234628971774,4.09248
Croatia,2020,13.45,0.3113,0.40510349562400527,4.186985
Croatia,2021,13.01,0.314,0.400969961917535,4.08514
Croatia,2022,13.4,0.3223,0.3988710938470904,4.31882
Croatia,2023,14.95,0.3177,0.3961499522557219,4.7496149999999995
Croatia,2024,14.57,0.3331,0.40343143787628577,4.853267
Croatia,2025,13.94,0.3331,0.3961363548548613,4.643414
Croatia,2026,14.47,0.3246,0.38556656207207896,4.696962
Croatia,2027,15.13,0.3264,0.38955387323246204,4.938432000000001
Croatia,2028,14.8,0.3426,0.3715266077362724,5.070480000000001
Croatia,2029,15.72,0.3387,0.3776836909321105,5.324364
Croatia,2030,15.67,0.3268,0.37062245321652565,5.120956
Czech Republic,2013,11.96,0.2945,0.402950553998357,3.52222
Czech Republic,2014,11.86,0.2994,0.4189272702550091,3.550884
Czech Republic,2015,12.51,0.2989,0.40568049074661583,3.739239
Czech Republic,2016,13.07,0.3117,0.42209004472547973,4.073919
Czech Republic,2017,12.31,0.2954,0.4100536835736328,3.636374
Czech Republic,2018,13.22,0.302,0.40986908393674615,3.99244
Czech Republic,2019,14.0,0.3191,0.40855644514569994,4.4674
Czech Republic,2020,13.07,0.3034,0.4037374084040938,3.9654380000000002
Czech Republic,2021,13.09,0.3177,0.400670821760699,4.1586929999999995
Czech Republic,2022,13.56,0.3102,0.3988710938470904,4.206312
Czech Republic,2023,13.49,0.3289,0.39718043194233527,4.436861
Czech Republic,2024,13.9,0.3139,0.3902742010534757,4.3632100000000005
Czech Republic,2025,13.65,0.33,0.39448697588927867,4.5045
Czech Republic,2026,14.69,0.3363,0.3782846740739748,4.940246999999999
Czech Republic,2027,15.37,0.3341,0.39815972521719534,5.135117
Czech Republic,2028,14.86,0.319,0.3648718353965973,4.74034
Czech Republic,2029,15.24,0.3415,0.3856563279433303,5.20446
Czech Republic,2030,15.5,0.3215,0.36998741426185405,4.98325
Denmark,2013,12.49,0.2962,0.16483853717903124,3.6995380000000004
Denmark,2014,12.04,0.2902,0.1622466338565422,3.494008
Denmark,2015,11.63,0.2992,0.1637590781729772,3.4796960000000006
Denmark,2016,12.46,0.2877,0.16039515960701678,3.5847420000000003
Denmark,2017,13.59,0.3174,0.1553013283047218,4.313466
Denmark,2018,13.29,0.3048,0.14886164609375263,4.0507919999999995
Denmark,2019,12.7,0.3078,0.14648159179796988,3.90906
Denmark,2020,13.59,0.3099,0.13503387735149014,4.211541
Denmark,2021,13.59,0.3159,0.12644289870943665,4.293081
Denmark,2022,13.34,0.3252,0.2586840094259843,4.338168
Denmark,2023,14.4,0.3157,0.25811072597900064,4.54608
Denmark,2024,13.92,0.3442,0.398272447883915,4.791264
Denmark,2025,14.86,0.3028,0.3978890297734289,4.499608
Denmark,2026,14.56,0.3188,0.398873636150636,4.641728
Denmark,2027,14.44,0.3251,0.39232114032584275,4.694444
Denmark,2028,15.02,0.3337,0.39602324895393837,5.012174
Denmark,2029,14.68,0.3271,0.3686334670656436,4.8018279999999995
Denmark,2030,14.58,0.3401,0.40528747686691746,4.958658
Dominican Republic,2013,12.11,0.2986,0.4223364803011562,3.6160459999999994
Dominican Republic,2014,12.59,0.294,0.4062594574981985,3.70146
Dominican Republic,2015,12.24,0.3174,0.40901243433175816,3.8849760000000004
Dominican Republic,2016,12.23,0.2854,0.40487716141317526,3.490442
Dominican Republic,2017,12.62,0.3039,0.40022352959601326,3.835218
Dominican Republic,2018,13.54,0.3003,0.40889628941790324,4.066062
Dominican Republic,2019,12.55,0.3153,0.41534881844791466,3.9570150000000006
Dominican Republic,2020,13.22,0.3003,0.4052025006142924,3.9699660000000003
Dominican Republic,2021,13.23,0.3153,0.40193411516066446,4.171419
Dominican Republic,2022,13.09,0.3317,0.3988710938470904,4.341953
Dominican Republic,2023,13.93,0.3204,0.3966026908012612,4.463172
Dominican Republic,2024,14.62,0.3155,0.3963101553155409,4.61261
Dominican Republic,2025,14.42,0.3251,0.39559310792116487,4.687942
Dominican Republic,2026,14.79,0.3534,0.3767896765719381,5.226786
Dominican Republic,2027,14.36,0.3313,0.39745769998543623,4.757467999999999
Dominican Republic,2028,15.85,0.326,0.38102992623010457,5.1671000000000005
Dominican Republic,2029,15.84,0.3388,0.3821765990146717,5.366592
Dominican Republic,2030,15.81,0.3466,0.3863373461230061,5.4797460000000004
France,2013,11.63,0.2211,0.21217592077299607,2.571393
France,2014,11.49,0.2378,0.20905464716497135,2.7323220000000004
France,2015,11.45,0.2211,0.21393068489212602,2.531595
France,2016,11.26,0.2471,0.21207070464856587,2.782346
France,2017,12.34,0.2268,0.21100661098554474,2.798712
France,2018,11.74,0.2474,0.21020325469953455,2.9044760000000003
France,2019,11.92,0.2367,0.21092722310479983,2.8214639999999997
France,2020,12.1,0.2259,0.20168133425381274,2.73339
France,2021,11.63,0.2457,0.19640175089524858,2.857491
France,2022,12.03,0.2436,0.201651376676393,2.930508
France,2023,12.04,0.2271,0.19481310888551998,2.7342839999999997
France,2024,12.22,0.254,0.17663888238652442,3.10388
France,2025,12.31,0.2493,0.17202959046504426,3.068883
France,2026,11.77,0.2405,0.19320952808490327,2.830685
France,2027,12.02,0.2389,0.15292531304552937,2.871578
France,2028,12.0,0.2509,0.17006042171005697,3.0108
France,2029,12.52,0.2545,0.11268086505448122,3.18634
France,2030,13.07,0.2488,0.09539276002445879,3.251816
Germany,2013,9.69,0.2118,0.16210393973177306,2.052342
Germany,2014,8.91,0.2004,0.15774919662409476,1.785564
Germany,2015,9.79,0.2076,0.15958065661683354,2.032404
Germany,2016,9.63,0.1988,0.15645156313158073,1.9144440000000003
Germany,2017,9.82,0.2111,0.1513813085915343,2.0730020000000002
Germany,2018,9.83,0.2169,0.1453589630440011,2.132127
Germany,2019,9.15,0.227,0.14019211613529567,2.0770500000000003
Germany,2020,9.34,0.214,0.12707895298931288,1.9987599999999999
Germany,2021,9.72,0.2283,0.11899476457041028,2.2190760000000003
Germany,2022,9.99,0.2286,0.12160013795461376,2.2837140000000002
Germany,2023,10.08,0.2198,0.13156909092716326,2.2155839999999998
Germany,2024,9.73,0.2163,0.12805027098472513,2.104599
Germany,2025,10.12,0.2246,0.12505554837100924,2.2729519999999996
Germany,2026,9.89,0.2371,0.109681332119347,2.344919
Germany,2027,10.32,0.2129,0.10501387841824397,2.197128
Germany,2028,10.85,0.2082,0.10826000000000001,2.2589699999999997
Germany,2029,10.46,0.2206,0.09796829080462342,2.3074760000000003
Germany,2030,10.98,0.2354,0.08475167212348185,2.584692
Greece,2013,11.54,0.3001,0.43312040796160634,3.4631539999999994
Greece,2014,11.39,0.3014,0.4115334389789248,3.4329460000000003
Greece,2015,12.38,0.2869,0.39346541488414916,3.551822
Greece,2016,12.99,0.3068,0.4020119008418497,3.985332
Greece,2017,12.88,0.3049,0.41231163226735157,3.927112
Greece,2018,13.16,0.3015,0.4077621425842517,3.96774
Greece,2019,13.43,0.2894,0.40300124927037284,3.8866419999999997
Greece,2020,12.05,0.3157,0.4057392058005215,3.804185
Greece,2021,13.76,0.3074,0.40200874951904386,4.229824
Greece,2022,13.37,0.3302,0.3988710938470904,4.4147739999999995
Greece,2023,13.8,0.314,0.39749375692060374,4.333200000000001
Greece,2024,13.81,0.331,0.3967592995845758,4.57111
Greece,2025,13.52,0.3241,0.3937329917639021,4.381832
Greece,2026,14.31,0.3276,0.37653258759657016,4.687956
Greece,2027,15.07,0.3271,0.38080983407543567,4.929397
Greece,2028,14.89,0.3163,0.40646876762825834,4.709707000000001
Greece,2029,14.98,0.3274,0.4021731832670418,4.904452000000001
Greece,2030,15.49,0.3386,0.36858884788197643,5.2449140000000005
Guatemala,2013,11.82,0.2916,0.43489994041380486,3.446712
Guatemala,2014,11.84,0.2816,0.44622545699133065,3.334144
Guatemala,2015,11.36,0.2952,0.45772503037368384,3.353472
Guatemala,2016,12.6,0.2984,0.44298506294083906,3.75984
Guatemala,2017,12.56,0.3124,0.49270025911653886,3.923744
Guatemala,2018,12.7,0.3227,0.4853912282768754,4.0982899999999995
Guatemala,2019,13.08,0.2997,0.4403550678987146,3.9200760000000003
Guatemala,2020,13.24,0.3101,0.4435138847194485,4.1057239999999995
Guatemala,2021,13.75,0.3326,0.4219674418073487,4.57325
Guatemala,2022,13.85,0.324,0.4186200695490575,4.4874
Guatemala,2023,14.36,0.3242,0.4215263179869423,4.655512
Guatemala,2024,14.96,0.3195,0.3981516928558654,4.77972
Guatemala,2025,14.14,0.3137,0.38959616937029495,4.435718
Guatemala,2026,14.48,0.3078,0.38404194833081207,4.456944
Guatemala,2027,15.04,0.3249,0.3914866346471869,4.886496
Guatemala,2028,15.25,0.3384,0.3880194461866273,5.1606
Guatemala,2029,14.71,0.3588,0.3681881094487311,5.277948
Guatemala,2030,15.09,0.3324,0.3813301895009469,5.015916
Hong Kong,2013,11.83,0.2946,0.41287087153637003,3.4851179999999995
Hong Kong,2014,11.76,0.3009,0.4170814738661641,3.5385839999999997
Hong Kong,2015,12.45,0.294,0.3987442037835517,3.6602999999999994
Hong Kong,2016,12.18,0.2999,0.418132968792443,3.6527819999999998
Hong Kong,2017,12.69,0.2816,0.40371822036717037,3.5735040000000002
Hong Kong,2018,13.12,0.2955,0.40686278874512766,3.8769599999999995
Hong Kong,2019,13.07,0.299,0.4038748405766074,3.90793
Hong Kong,2020,13.25,0.3062,0.4080343186088391,4.05715
Hong Kong,2021,13.44,0.3092,0.4033328997755264,4.155647999999999
Hong Kong,2022,13.52,0.3268,0.3988710938470904,4.418335999999999
Hong Kong,2023,14.17,0.325,0.3949196199696837,4.60525
Hong Kong,2024,14.71,0.3173,0.39543334293796206,4.667483000000001
Hong Kong,2025,14.56,0.3202,0.4021804395525354,4.662112
Hong Kong,2026,14.25,0.3417,0.38825146880344286,4.869225
Hong Kong,2027,14.44,0.3564,0.38616226935093195,5.146415999999999
Hong Kong,2028,15.94,0.313,0.395752040561125,4.9892199999999995
Hong Kong,2029,15.55,0.3292,0.36691381850959837,5.11906
Hong Kong,2030,15.61,0.3426,0.37207171906876974,5.347986
Hungary,2013,10.97,0.2908,0.39486024580810086,3.1900760000000004
Hungary,2014,12.72,0.2952,0.4169116689283717,3.7549440000000005
Hungary,2015,13.15,0.2885,0.39148499361676203,3.7937749999999997
Hungary,2016,13.35,0.2987,0.39860194258408044,3.987645
Hungary,2017,12.27,0.3074,0.4216919631541437,3.771798
Hungary,2018,13.68,0.3068,0.4072818801215415,4.197024
Hungary,2019,13.29,0.309,0.4043126765676206,4.10661
Hungary,2020,12.52,0.3313,0.40776816333769084,4.147875999999999
Hungary,2021,14.36,0.329,0.4008365461193622,4.72444
Hungary,2022,13.97,0.318,0.3988710938470904,4.4424600000000005
Hungary,2023,13.87,0.3358,0.3925890275151981,4.657546
Hungary,2024,14.53,0.3114,0.39771642332847823,4.524642
Hungary,2025,14.21,0.3296,0.3853057866308277,4.683616000000001
Hungary,2026,14.38,0.3361,0.40755527157812155,4.833118000000001
Hungary,2027,15.61,0.3521,0.3868569936520802,5.496281
Hungary,2028,15.28,0.3261,0.36269036331832233,4.9828079999999995
Hungary,2029,15.6,0.3258,0.3913134502326039,5.082479999999999
Hungary,2030,15.21,0.3342,0.3932690019228532,5.083182
Israel,2013,11.91,0.2933,0.24712802279743118,3.4932030000000003
Israel,2014,12.64,0.2962,0.24462693733480928,3.743968
Israel,2015,11.75,0.3024,0.2451476521868748,3.5532
Israel,2016,12.93,0.3075,0.24175876012378372,3.975975
Israel,2017,12.53,0.3004,0.23625720468366176,3.7640119999999997
Israel,2018,12.83,0.3138,0.23107362076870977,4.026054
Israel,2019,12.46,0.3034,0.22648920897827948,3.7803640000000005
Israel,2020,13.94,0.3063,0.21723205979100885,4.2698220000000005
Israel,2021,14.15,0.3223,0.2069037240487161,4.560544999999999
Israel,2022,13.04,0.3083,0.20877785149848527,4.020232
Israel,2023,14.77,0.3028,0.2044373775958118,4.472356
Israel,2024,13.96,0.324,0.39204820267274976,4.523040000000001
Israel,2025,14.51,0.3425,0.3926280508193617,4.9696750000000005
Israel,2026,14.21,0.3303,0.39302344039589787,4.693563
Israel,2027,15.11,0.3288,0.38677946150736897,4.9681679999999995
Israel,2028,14.64,0.3303,0.3820926433986451,4.835592
Israel,2029,14.71,0.3378,0.397632643888432,4.969038
Israel,2030,15.83,0.3358,0.37204818419379815,5.315714
Italy,2013,12.27,0.2697,0.24032508230796076,3.3092189999999997
Italy,2014,11.45,0.3054,0.23889240167518275,3.4968299999999997
Italy,2015,12.33,0.3002,0.24571004273128597,3.7014660000000004
Italy,2016,12.0,0.2893,0.24176456072475316,3.4716
Italy,2017,13.27,0.3014,0.23938108859564605,3.999578
Italy,2018,13.25,0.3051,0.23850213419943594,4.042574999999999
Italy,2019,13.66,0.3023,0.23852428306900092,4.129418
Italy,2020,12.47,0.3012,0.23292932909908956,3.7559640000000005
Italy,2021,13.81,0.3165,0.2279107845798792,4.370865
Italy,2022,13.69,0.3287,0.2282934044510208,4.499903
Italy,2023,13.75,0.3081,0.33845414900306736,4.236375
Italy,2024,14.54,0.3159,0.3963097224623674,4.593186
Italy,2025,14.49,0.3112,0.39669688380177237,4.509288
Italy,2026,13.99,0.3222,0.3980237551862858,4.507578
Italy,2027,15.68,0.3366,0.3613576674529845,5.277888
Italy,2028,14.88,0.3308,0.3650360431515419,4.922304
Italy,2029,15.29,0.3393,0.38213089231867015,5.1878969999999995
Italy,2030,15.68,0.3614,0.35999606326391037,5.666752
Japan,2013,11.87,0.3165,0.26281988109294674,3.756855
Japan,2014,11.43,0.2952,0.23005232389231584,3.374136
Japan,2015,12.11,0.3012,0.2655761538438046,3.647532
Japan,2016,12.06,0.2907,0.22667018532540867,3.5058420000000003
Japan,2017,12.81,0.2882,0.2713487414384933,3.6918420000000003
Japan,2018,14.26,0.3167,0.22253225188938008,4.516141999999999
Japan,2019,13.53,0.3119,0.2541069634282218,4.220007
Japan,2020,13.6,0.3095,0.21066972586624366,4.2092
Japan,2021,13.7,0.3116,0.24949640535118703,4.26892
Japan,2022,13.38,0.3151,0.20432938669277995,4.216038
Japan,2023,14.58,0.3233,0.2655231897505427,4.7137139999999995
Japan,2024,14.86,0.3332,0.3918329535127001,4.951352
Japan,2025,15.32,0.3283,0.392056520349097,5.0295559999999995
Japan,2026,14.67,0.3249,0.3974002201333649,4.7662830000000005
Japan,2027,15.29,0.3278,0.3895921269681913,5.012061999999999
Japan,2028,15.27,0.3179,0.37778425217261274,4.8543330000000005
Japan,2029,15.02,0.3526,0.384395247450717,5.296052
Japan,2030,15.61,0.3547,0.3698116717275731,5.536867
"Korea, South",2013,11.8,0.2879,0.41202549765354535,3.39722
"Korea, South",2014,11.53,0.293,0.4138940469910126,3.37829
"Korea, South",2015,12.74,0.2938,0.3983978440808006,3.7430120000000002
"Korea, South",2016,12.64,0.2895,0.4250418111192728,3.65928
"Korea, South",2017,12.46,0.3022,0.4140958123101516,3.7654120000000004
"Korea, South",2018,13.32,0.3014,0.41637487313578525,4.014648
"Korea, South",2019,13.49,0.3197,0.41252455765237195,4.312753
"Korea, South",2020,13.21,0.2995,0.4064953267099981,3.956395
"Korea, South",2021,12.7,0.3165,0.4026050702645728,4.01955
"Korea, South",2022,13.51,0.3179,0.3988710938470904,4.294829
"Korea, South",2023,13.73,0.3175,0.39696944460903705,4.359275
"Korea, South",2024,14.35,0.3194,0.3924742389243421,4.5833900000000005
"Korea, South",2025,14.81,0.3181,0.4007668905667564,4.711061
"Korea, South",2026,14.35,0.3249,0.38891229937304594,4.662315
"Korea, South",2027,14.97,0.321,0.38797910141382297,4.80537
"Korea, South",2028,15.46,0.3171,0.367497414874985,4.902366
"Korea, South",2029,15.13,0.3415,0.39439314853262675,5.166895
"Korea, South",2030,14.8,0.3447,0.35669985953863825,5.10156
Kuwait,2013,12.33,0.2923,0.42623517973611513,3.604059
Kuwait,2014,12.17,0.2921,0.39698383113873653,3.554857
Kuwait,2015,12.39,0.3055,0.4278528937368059,3.785145
Kuwait,2016,12.49,0.2941,0.41926163672505534,3.6733089999999997
Kuwait,2017,13.15,0.3079,0.3974035939263991,4.048885
Kuwait,2018,13.42,0.2936,0.40600000845405637,3.9401120000000005
Kuwait,2019,13.65,0.3063,0.4057097042774843,4.180995
Kuwait,2020,13.03,0.3187,0.4076158294447479,4.152660999999999
Kuwait,2021,13.73,0.3032,0.40220328375003267,4.162936
Kuwait,2022,13.71,0.3234,0.3988710938470904,4.433814000000001
Kuwait,2023,13.29,0.3255,0.39398672974362026,4.325895
Kuwait,2024,14.12,0.3282,0.3913688689637017,4.634183999999999
Kuwait,2025,13.51,0.342,0.38904151929799125,4.62042
Kuwait,2026,14.35,0.3232,0.37664180124901875,4.637919999999999
Kuwait,2027,14.7,0.3375,0.38747228467916706,4.96125
Kuwait,2028,14.94,0.3505,0.3840301447593045,5.23647
Kuwait,2029,15.11,0.3544,0.3634534271040374,5.354984
Kuwait,2030,15.32,0.3411,0.3792075531384129,5.225652
Latvia,2013,11.36,0.2819,0.40313975641237465,3.2023839999999995
Latvia,2014,12.32,0.2785,0.39836042608399436,3.4311200000000004
Latvia,2015,13.08,0.2981,0.42599664212347377,3.899148
