country,combo,year,pathogen,drug,resistance_pct,n_isolates,source_files,total_DDD,watch_proportion,gdp_per_capita,health_expenditure,sanitation,physicians,hospital_beds,urbanisation,agricultural_land,gini,water_access,income_group,region,lag1_resistance,lag2_resistance,lag3_resistance,rolling3_mean_resistance,delta_resistance,lag1_total_DDD,lag1_watch_proportion,antibiotic_pressure_index,ses_risk_score
Argentina,A_baumannii_3GC,2026,A_baumannii,3GC,,,,15.21,0.3217,16402.044,6.103,76.495,1.46,2.532,59.475,42.4367915620695,38.786,92.752,Unknown,Unknown,,,,,0.0,15.21,0.3217,4.893057,0.39384727276280523
Argentina,A_baumannii_3GC,2027,A_baumannii,3GC,,,,14.17,0.3357,14399.941,6.283,76.092,1.579,2.546,63.05,42.4367915620695,38.337,90.178,Unknown,Unknown,,,,,0.0,15.21,0.3217,4.893057,0.3922580317876169
Argentina,A_baumannii_3GC,2028,A_baumannii,3GC,,,,14.17,0.3376,17641.781,6.176,75.004,1.612,2.542,63.993,42.4367915620695,37.56,92.36,Unknown,Unknown,,,,,0.0,14.17,0.3376,4.783792,0.3885464841527929
Argentina,A_baumannii_3GC,2029,A_baumannii,3GC,,,,15.59,0.3387,11073.007,5.523,78.009,1.615,2.719,59.264,42.4367915620695,37.36,87.217,Unknown,Unknown,,,,,0.0,15.59,0.3387,5.280333,0.40162348072085413
Argentina,A_baumannii_3GC,2030,A_baumannii,3GC,,,,15.4,0.3205,14988.254,6.032,77.135,1.463,2.762,58.463,42.4367915620695,35.803,93.203,Unknown,Unknown,,,,,0.0,15.4,0.3205,4.935700000000001,0.39558147403821187
Argentina,A_baumannii_AMG,2016,A_baumannii,AMG,66.66666666666667,24.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.7,0.3058,12699.9623137756,10.05355549,48.5396557191852,5.024,4.94,91.5856817228217,43.4324236577764,42.3,99.0413738458383,Unknown,Unknown,,,,,0.0,12.7,0.3058,3.88366,0.2904178362948008
Argentina,A_baumannii_AMG,2017,A_baumannii,AMG,57.692307692307686,26.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.57,0.2929,14532.5009308511,10.26057911,72.295,5.094,4.99,91.6776028433824,42.9825761047104,41.4,87.432,Unknown,Unknown,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,-8.974358974358985,12.57,0.2929,3.681753,0.22485576877325986
Argentina,A_baumannii_AMG,2018,A_baumannii,AMG,29.629629629629626,27.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.2,0.3147,11752.7998922979,10.17289257,73.253,5.167,3.69,91.7679941327998,42.3613927774063,41.7,88.779,Unknown,Unknown,57.692307692307686,66.66666666666667,66.66666666666667,62.17948717948718,-28.06267806267806,12.2,0.3147,3.8393399999999995,0.22980070597210622
Argentina,A_baumannii_AMG,2019,A_baumannii,AMG,77.27272727272727,22.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.21,0.3101,9955.97478680428,10.11911297,75.068,5.25,3.69,91.8567844513802,42.605848671205,43.3,88.597,Unknown,Unknown,29.629629629629626,57.692307692307686,66.66666666666667,51.32953466286799,47.64309764309764,13.21,0.3101,4.096421,0.23085209421347158
Argentina,A_baumannii_AMG,2020,A_baumannii,AMG,40.0,20.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.09,0.3233,8535.59938004389,10.67246342,72.971,5.304,3.19,91.9439026594897,43.0004859885482,42.7,89.028,Unknown,Unknown,77.27272727272727,29.629629629629626,57.692307692307686,54.86488819822153,-37.272727272727266,13.09,0.3233,4.231997,0.23524705112232577
Argentina,A_baumannii_AMG,2021,A_baumannii,AMG,,,,13.98,0.3128,10738.0179223384,11.00910187,74.981,5.384,3.34,92.0292776175651,43.1097420606645,42.4,89.544,Unknown,Unknown,40.0,77.27272727272727,29.629629629629626,48.96745230078563,0.0,13.98,0.3128,4.372944,0.21986767210901165
Argentina,A_baumannii_AMG,2022,A_baumannii,AMG,,,,13.58,0.3134,13962.1894087223,10.15950489,75.0,5.437,3.36,92.112838186126,43.4276443440799,40.7,90.0,Unknown,Unknown,,40.0,77.27272727272727,58.63636363636363,0.0,13.58,0.3134,4.255972,0.22032282095159028
Argentina,A_baumannii_AMG,2023,A_baumannii,AMG,,,,13.68,0.3203,14261.8465667948,10.2695179,74.579,5.106,2.491,92.1945132257907,42.4367915620695,42.4,90.343,Unknown,Unknown,,,40.0,40.0,0.0,13.68,0.3203,4.381703999999999,0.21962871639753823
Argentina,A_baumannii_AMG,2024,A_baumannii,AMG,,,,13.95,0.3289,15843.768,6.102,74.55,1.527,2.472,60.136,42.4367915620695,38.701,91.544,Unknown,Unknown,,,,,0.0,13.95,0.3289,4.588155,0.3970940440608485
Argentina,A_baumannii_AMG,2025,A_baumannii,AMG,,,,14.26,0.3225,17579.312,6.19,76.476,1.45,2.429,61.027,42.4367915620695,37.632,90.181,Unknown,Unknown,,,,,0.0,14.26,0.3225,4.59885,0.3913144776997374
Argentina,A_baumannii_AMG,2026,A_baumannii,AMG,,,,15.21,0.3217,16402.044,6.103,76.495,1.46,2.532,59.475,42.4367915620695,38.786,92.752,Unknown,Unknown,,,,,0.0,14.26,0.3225,4.59885,0.39384727276280523
Argentina,A_baumannii_AMG,2027,A_baumannii,AMG,,,,14.17,0.3357,14399.941,6.283,76.092,1.579,2.546,63.05,42.4367915620695,38.337,90.178,Unknown,Unknown,,,,,0.0,14.17,0.3357,4.756869,0.3922580317876169
Argentina,A_baumannii_AMG,2028,A_baumannii,AMG,,,,14.17,0.3376,17641.781,6.176,75.004,1.612,2.542,63.993,42.4367915620695,37.56,92.36,Unknown,Unknown,,,,,0.0,14.17,0.3357,4.756869,0.3885464841527929
Argentina,A_baumannii_AMG,2029,A_baumannii,AMG,,,,15.59,0.3387,11073.007,5.523,78.009,1.615,2.719,59.264,42.4367915620695,37.36,87.217,Unknown,Unknown,,,,,0.0,14.17,0.3376,4.783792,0.40162348072085413
Argentina,A_baumannii_AMG,2030,A_baumannii,AMG,,,,15.4,0.3205,14988.254,6.032,77.135,1.463,2.762,58.463,42.4367915620695,35.803,93.203,Unknown,Unknown,,,,,0.0,15.4,0.3205,4.935700000000001,0.39558147403821187
Argentina,A_baumannii_CARB,2016,A_baumannii,CARB,91.66666666666667,48.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.7,0.3058,12699.9623137756,10.05355549,48.5396557191852,5.024,4.94,91.5856817228217,43.4324236577764,42.3,99.0413738458383,Unknown,Unknown,,,,,0.0,12.7,0.3058,3.88366,0.2904178362948008
Argentina,A_baumannii_CARB,2017,A_baumannii,CARB,92.3076923076923,52.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.57,0.2929,14532.5009308511,10.26057911,72.295,5.094,4.99,91.6776028433824,42.9825761047104,41.4,87.432,Unknown,Unknown,91.66666666666667,91.66666666666667,91.66666666666667,91.66666666666667,0.6410256410256352,12.57,0.2929,3.681753,0.22485576877325986
Argentina,A_baumannii_CARB,2018,A_baumannii,CARB,66.66666666666667,54.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.2,0.3147,11752.7998922979,10.17289257,73.253,5.167,3.69,91.7679941327998,42.3613927774063,41.7,88.779,Unknown,Unknown,92.3076923076923,91.66666666666667,91.66666666666667,91.98717948717949,-25.641025641025635,12.2,0.3147,3.8393399999999995,0.22980070597210622
Argentina,A_baumannii_CARB,2019,A_baumannii,CARB,95.45454545454545,44.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.21,0.3101,9955.97478680428,10.11911297,75.068,5.25,3.69,91.8567844513802,42.605848671205,43.3,88.597,Unknown,Unknown,66.66666666666667,92.3076923076923,91.66666666666667,83.54700854700855,28.787878787878782,13.21,0.3101,4.096421,0.23085209421347158
Argentina,A_baumannii_CARB,2020,A_baumannii,CARB,95.0,40.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.09,0.3233,8535.59938004389,10.67246342,72.971,5.304,3.19,91.9439026594897,43.0004859885482,42.7,89.028,Unknown,Unknown,95.45454545454545,66.66666666666667,92.3076923076923,84.8096348096348,-0.45454545454545325,13.21,0.3101,4.096421,0.23524705112232577
Argentina,A_baumannii_CARB,2021,A_baumannii,CARB,,,,13.98,0.3128,10738.0179223384,11.00910187,74.981,5.384,3.34,92.0292776175651,43.1097420606645,42.4,89.544,Unknown,Unknown,95.0,95.45454545454545,66.66666666666667,85.70707070707071,0.0,13.98,0.3128,4.372944,0.21986767210901165
Argentina,A_baumannii_CARB,2022,A_baumannii,CARB,,,,13.58,0.3134,13962.1894087223,10.15950489,75.0,5.437,3.36,92.112838186126,43.4276443440799,40.7,90.0,Unknown,Unknown,,95.0,95.45454545454545,95.22727272727272,0.0,13.58,0.3134,4.255972,0.22032282095159028
Argentina,A_baumannii_CARB,2023,A_baumannii,CARB,,,,13.68,0.3203,14261.8465667948,10.2695179,74.579,5.106,2.491,92.1945132257907,42.4367915620695,42.4,90.343,Unknown,Unknown,,,95.0,95.0,0.0,13.68,0.3203,4.381703999999999,0.21962871639753823
Argentina,A_baumannii_CARB,2024,A_baumannii,CARB,,,,13.95,0.3289,15843.768,6.102,74.55,1.527,2.472,60.136,42.4367915620695,38.701,91.544,Unknown,Unknown,,,,,0.0,13.95,0.3289,4.588155,0.3970940440608485
Argentina,A_baumannii_CARB,2025,A_baumannii,CARB,,,,14.26,0.3225,17579.312,6.19,76.476,1.45,2.429,61.027,42.4367915620695,37.632,90.181,Unknown,Unknown,,,,,0.0,14.26,0.3225,4.59885,0.3913144776997374
Argentina,A_baumannii_CARB,2026,A_baumannii,CARB,,,,15.21,0.3217,16402.044,6.103,76.495,1.46,2.532,59.475,42.4367915620695,38.786,92.752,Unknown,Unknown,,,,,0.0,15.21,0.3217,4.893057,0.39384727276280523
Argentina,A_baumannii_CARB,2027,A_baumannii,CARB,,,,14.17,0.3357,14399.941,6.283,76.092,1.579,2.546,63.05,42.4367915620695,38.337,90.178,Unknown,Unknown,,,,,0.0,14.17,0.3357,4.756869,0.3922580317876169
Argentina,A_baumannii_CARB,2028,A_baumannii,CARB,,,,14.17,0.3376,17641.781,6.176,75.004,1.612,2.542,63.993,42.4367915620695,37.56,92.36,Unknown,Unknown,,,,,0.0,14.17,0.3376,4.783792,0.3885464841527929
Argentina,A_baumannii_CARB,2029,A_baumannii,CARB,,,,15.59,0.3387,11073.007,5.523,78.009,1.615,2.719,59.264,42.4367915620695,37.36,87.217,Unknown,Unknown,,,,,0.0,15.59,0.3387,5.280333,0.40162348072085413
Argentina,A_baumannii_CARB,2030,A_baumannii,CARB,,,,15.4,0.3205,14988.254,6.032,77.135,1.463,2.762,58.463,42.4367915620695,35.803,93.203,Unknown,Unknown,,,,,0.0,15.59,0.3387,5.280333,0.39558147403821187
Argentina,A_baumannii_COL,2016,A_baumannii,COL,0.0,24.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.7,0.3058,12699.9623137756,10.05355549,48.5396557191852,5.024,4.94,91.5856817228217,43.4324236577764,42.3,99.0413738458383,Unknown,Unknown,,,,,0.0,12.7,0.3058,3.88366,0.2904178362948008
Argentina,A_baumannii_COL,2017,A_baumannii,COL,0.0,26.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.57,0.2929,14532.5009308511,10.26057911,72.295,5.094,4.99,91.6776028433824,42.9825761047104,41.4,87.432,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,12.57,0.2929,3.681753,0.22485576877325986
Argentina,A_baumannii_COL,2018,A_baumannii,COL,7.4074074074074066,27.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.2,0.3147,11752.7998922979,10.17289257,73.253,5.167,3.69,91.7679941327998,42.3613927774063,41.7,88.779,Unknown,Unknown,0.0,0.0,0.0,0.0,7.4074074074074066,12.2,0.3147,3.8393399999999995,0.22980070597210622
Argentina,A_baumannii_COL,2019,A_baumannii,COL,4.545454545454546,22.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.21,0.3101,9955.97478680428,10.11911297,75.068,5.25,3.69,91.8567844513802,42.605848671205,43.3,88.597,Unknown,Unknown,7.4074074074074066,0.0,0.0,2.4691358024691357,-2.8619528619528607,13.21,0.3101,4.096421,0.23085209421347158
Argentina,A_baumannii_COL,2020,A_baumannii,COL,5.0,20.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.09,0.3233,8535.59938004389,10.67246342,72.971,5.304,3.19,91.9439026594897,43.0004859885482,42.7,89.028,Unknown,Unknown,4.545454545454546,7.4074074074074066,0.0,3.9842873176206504,0.45454545454545414,13.09,0.3233,4.231997,0.23524705112232577
Argentina,A_baumannii_COL,2021,A_baumannii,COL,,,,13.98,0.3128,10738.0179223384,11.00910187,74.981,5.384,3.34,92.0292776175651,43.1097420606645,42.4,89.544,Unknown,Unknown,5.0,4.545454545454546,7.4074074074074066,5.650953984287317,0.0,13.98,0.3128,4.372944,0.21986767210901165
Argentina,A_baumannii_COL,2022,A_baumannii,COL,,,,13.58,0.3134,13962.1894087223,10.15950489,75.0,5.437,3.36,92.112838186126,43.4276443440799,40.7,90.0,Unknown,Unknown,,5.0,4.545454545454546,4.7727272727272725,0.0,13.58,0.3134,4.255972,0.22032282095159028
Argentina,A_baumannii_COL,2023,A_baumannii,COL,,,,13.68,0.3203,14261.8465667948,10.2695179,74.579,5.106,2.491,92.1945132257907,42.4367915620695,42.4,90.343,Unknown,Unknown,,,5.0,5.0,0.0,13.68,0.3203,4.381703999999999,0.21962871639753823
Argentina,A_baumannii_COL,2024,A_baumannii,COL,,,,13.95,0.3289,15843.768,6.102,74.55,1.527,2.472,60.136,42.4367915620695,38.701,91.544,Unknown,Unknown,,,,,0.0,13.68,0.3203,4.381703999999999,0.3970940440608485
Argentina,A_baumannii_COL,2025,A_baumannii,COL,,,,14.26,0.3225,17579.312,6.19,76.476,1.45,2.429,61.027,42.4367915620695,37.632,90.181,Unknown,Unknown,,,,,0.0,14.26,0.3225,4.59885,0.3913144776997374
Argentina,A_baumannii_COL,2026,A_baumannii,COL,,,,15.21,0.3217,16402.044,6.103,76.495,1.46,2.532,59.475,42.4367915620695,38.786,92.752,Unknown,Unknown,,,,,0.0,15.21,0.3217,4.893057,0.39384727276280523
Argentina,A_baumannii_COL,2027,A_baumannii,COL,,,,14.17,0.3357,14399.941,6.283,76.092,1.579,2.546,63.05,42.4367915620695,38.337,90.178,Unknown,Unknown,,,,,0.0,14.17,0.3357,4.756869,0.3922580317876169
Argentina,A_baumannii_COL,2028,A_baumannii,COL,,,,14.17,0.3376,17641.781,6.176,75.004,1.612,2.542,63.993,42.4367915620695,37.56,92.36,Unknown,Unknown,,,,,0.0,14.17,0.3376,4.783792,0.3885464841527929
Argentina,A_baumannii_COL,2029,A_baumannii,COL,,,,15.59,0.3387,11073.007,5.523,78.009,1.615,2.719,59.264,42.4367915620695,37.36,87.217,Unknown,Unknown,,,,,0.0,15.59,0.3387,5.280333,0.40162348072085413
Argentina,A_baumannii_COL,2030,A_baumannii,COL,,,,15.4,0.3205,14988.254,6.032,77.135,1.463,2.762,58.463,42.4367915620695,35.803,93.203,Unknown,Unknown,,,,,0.0,15.4,0.3205,4.935700000000001,0.39558147403821187
Argentina,A_baumannii_FQ,2016,A_baumannii,FQ,95.83333333333333,24.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.7,0.3058,12699.9623137756,10.05355549,48.5396557191852,5.024,4.94,91.5856817228217,43.4324236577764,42.3,99.0413738458383,Unknown,Unknown,,,,,0.0,12.7,0.3058,3.88366,0.2904178362948008
Argentina,A_baumannii_FQ,2017,A_baumannii,FQ,96.15384615384616,26.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.57,0.2929,14532.5009308511,10.26057911,72.295,5.094,4.99,91.6776028433824,42.9825761047104,41.4,87.432,Unknown,Unknown,95.83333333333333,95.83333333333333,95.83333333333333,95.83333333333333,0.3205128205128318,12.57,0.2929,3.681753,0.22485576877325986
Argentina,A_baumannii_FQ,2018,A_baumannii,FQ,66.66666666666667,27.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.2,0.3147,11752.7998922979,10.17289257,73.253,5.167,3.69,91.7679941327998,42.3613927774063,41.7,88.779,Unknown,Unknown,96.15384615384616,95.83333333333333,95.83333333333333,95.99358974358975,-29.48717948717949,12.57,0.2929,3.681753,0.22980070597210622
Argentina,A_baumannii_FQ,2019,A_baumannii,FQ,95.45454545454545,22.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.21,0.3101,9955.97478680428,10.11911297,75.068,5.25,3.69,91.8567844513802,42.605848671205,43.3,88.597,Unknown,Unknown,66.66666666666667,96.15384615384616,95.83333333333333,86.21794871794873,28.787878787878782,13.21,0.3101,4.096421,0.23085209421347158
Argentina,A_baumannii_FQ,2020,A_baumannii,FQ,95.0,20.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.09,0.3233,8535.59938004389,10.67246342,72.971,5.304,3.19,91.9439026594897,43.0004859885482,42.7,89.028,Unknown,Unknown,95.45454545454545,66.66666666666667,96.15384615384616,86.0916860916861,-0.45454545454545325,13.09,0.3233,4.231997,0.23524705112232577
Argentina,A_baumannii_FQ,2021,A_baumannii,FQ,,,,13.98,0.3128,10738.0179223384,11.00910187,74.981,5.384,3.34,92.0292776175651,43.1097420606645,42.4,89.544,Unknown,Unknown,95.0,95.45454545454545,66.66666666666667,85.70707070707071,0.0,13.98,0.3128,4.372944,0.21986767210901165
Argentina,A_baumannii_FQ,2022,A_baumannii,FQ,,,,13.58,0.3134,13962.1894087223,10.15950489,75.0,5.437,3.36,92.112838186126,43.4276443440799,40.7,90.0,Unknown,Unknown,,95.0,95.45454545454545,95.22727272727273,0.0,13.98,0.3128,4.372944,0.22032282095159028
Argentina,A_baumannii_FQ,2023,A_baumannii,FQ,,,,13.68,0.3203,14261.8465667948,10.2695179,74.579,5.106,2.491,92.1945132257907,42.4367915620695,42.4,90.343,Unknown,Unknown,,,95.0,95.0,0.0,13.68,0.3203,4.381703999999999,0.21962871639753823
Argentina,A_baumannii_FQ,2024,A_baumannii,FQ,,,,13.95,0.3289,15843.768,6.102,74.55,1.527,2.472,60.136,42.4367915620695,38.701,91.544,Unknown,Unknown,,,,,0.0,13.95,0.3289,4.588155,0.3970940440608485
Argentina,A_baumannii_FQ,2025,A_baumannii,FQ,,,,14.26,0.3225,17579.312,6.19,76.476,1.45,2.429,61.027,42.4367915620695,37.632,90.181,Unknown,Unknown,,,,,0.0,13.95,0.3289,4.588155,0.3913144776997374
Argentina,A_baumannii_FQ,2026,A_baumannii,FQ,,,,15.21,0.3217,16402.044,6.103,76.495,1.46,2.532,59.475,42.4367915620695,38.786,92.752,Unknown,Unknown,,,,,0.0,15.21,0.3217,4.893057,0.39384727276280523
Argentina,A_baumannii_FQ,2027,A_baumannii,FQ,,,,14.17,0.3357,14399.941,6.283,76.092,1.579,2.546,63.05,42.4367915620695,38.337,90.178,Unknown,Unknown,,,,,0.0,14.17,0.3357,4.756869,0.3922580317876169
Argentina,A_baumannii_FQ,2028,A_baumannii,FQ,,,,14.17,0.3376,17641.781,6.176,75.004,1.612,2.542,63.993,42.4367915620695,37.56,92.36,Unknown,Unknown,,,,,0.0,14.17,0.3376,4.783792,0.3885464841527929
Argentina,A_baumannii_FQ,2029,A_baumannii,FQ,,,,15.59,0.3387,11073.007,5.523,78.009,1.615,2.719,59.264,42.4367915620695,37.36,87.217,Unknown,Unknown,,,,,0.0,15.59,0.3387,5.280333,0.40162348072085413
Argentina,A_baumannii_FQ,2030,A_baumannii,FQ,,,,15.4,0.3205,14988.254,6.032,77.135,1.463,2.762,58.463,42.4367915620695,35.803,93.203,Unknown,Unknown,,,,,0.0,15.4,0.3205,4.935700000000001,0.39558147403821187
Argentina,A_baumannii_TET,2016,A_baumannii,TET,33.333333333333336,48.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.7,0.3058,12699.9623137756,10.05355549,48.5396557191852,5.024,4.94,91.5856817228217,43.4324236577764,42.3,99.0413738458383,Unknown,Unknown,,,,,0.0,12.7,0.3058,3.88366,0.2904178362948008
Argentina,A_baumannii_TET,2017,A_baumannii,TET,17.307692307692307,52.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.57,0.2929,14532.5009308511,10.26057911,72.295,5.094,4.99,91.6776028433824,42.9825761047104,41.4,87.432,Unknown,Unknown,33.333333333333336,33.333333333333336,33.333333333333336,33.333333333333336,-16.02564102564103,12.57,0.2929,3.681753,0.22485576877325986
Argentina,A_baumannii_TET,2018,A_baumannii,TET,7.4074074074074066,54.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,12.2,0.3147,11752.7998922979,10.17289257,73.253,5.167,3.69,91.7679941327998,42.3613927774063,41.7,88.779,Unknown,Unknown,17.307692307692307,33.333333333333336,33.333333333333336,25.32051282051282,-9.9002849002849,12.2,0.3147,3.8393399999999995,0.22980070597210622
Argentina,A_baumannii_TET,2019,A_baumannii,TET,31.818181818181817,44.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.21,0.3101,9955.97478680428,10.11911297,75.068,5.25,3.69,91.8567844513802,42.605848671205,43.3,88.597,Unknown,Unknown,7.4074074074074066,17.307692307692307,33.333333333333336,19.349477682811017,24.41077441077441,12.2,0.3147,3.8393399999999995,0.23085209421347158
Argentina,A_baumannii_TET,2020,A_baumannii,TET,52.5,40.0,IST-Entasis_Acinetobacter-Surveillance_2016-2021.csv,13.09,0.3233,8535.59938004389,10.67246342,72.971,5.304,3.19,91.9439026594897,43.0004859885482,42.7,89.028,Unknown,Unknown,31.818181818181817,7.4074074074074066,17.307692307692307,18.84442717776051,20.681818181818183,13.09,0.3233,4.231997,0.23524705112232577
Argentina,A_baumannii_TET,2021,A_baumannii,TET,,,,13.98,0.3128,10738.0179223384,11.00910187,74.981,5.384,3.34,92.0292776175651,43.1097420606645,42.4,89.544,Unknown,Unknown,52.5,31.818181818181817,7.4074074074074066,30.575196408529745,0.0,13.98,0.3128,4.372944,0.21986767210901165
Argentina,A_baumannii_TET,2022,A_baumannii,TET,,,,13.58,0.3134,13962.1894087223,10.15950489,75.0,5.437,3.36,92.112838186126,43.4276443440799,40.7,90.0,Unknown,Unknown,,52.5,31.818181818181817,42.159090909090914,0.0,13.58,0.3134,4.255972,0.22032282095159028
Argentina,A_baumannii_TET,2023,A_baumannii,TET,,,,13.68,0.3203,14261.8465667948,10.2695179,74.579,5.106,2.491,92.1945132257907,42.4367915620695,42.4,90.343,Unknown,Unknown,,,52.5,52.5,0.0,13.58,0.3134,4.255972,0.21962871639753823
Argentina,A_baumannii_TET,2024,A_baumannii,TET,,,,13.95,0.3289,15843.768,6.102,74.55,1.527,2.472,60.136,42.4367915620695,38.701,91.544,Unknown,Unknown,,,,,0.0,13.95,0.3289,4.588155,0.3970940440608485
Argentina,A_baumannii_TET,2025,A_baumannii,TET,,,,14.26,0.3225,17579.312,6.19,76.476,1.45,2.429,61.027,42.4367915620695,37.632,90.181,Unknown,Unknown,,,,,0.0,14.26,0.3225,4.59885,0.3913144776997374
Argentina,A_baumannii_TET,2026,A_baumannii,TET,,,,15.21,0.3217,16402.044,6.103,76.495,1.46,2.532,59.475,42.4367915620695,38.786,92.752,Unknown,Unknown,,,,,0.0,15.21,0.3217,4.893057,0.39384727276280523
Argentina,A_baumannii_TET,2027,A_baumannii,TET,,,,14.17,0.3357,14399.941,6.283,76.092,1.579,2.546,63.05,42.4367915620695,38.337,90.178,Unknown,Unknown,,,,,0.0,14.17,0.3357,4.756869,0.3922580317876169
Argentina,A_baumannii_TET,2028,A_baumannii,TET,,,,14.17,0.3376,17641.781,6.176,75.004,1.612,2.542,63.993,42.4367915620695,37.56,92.36,Unknown,Unknown,,,,,0.0,14.17,0.3376,4.783792,0.3885464841527929
